1-0 H_25.40000_179.29412
3771 1.04909 -14.04123
3776 -1.75433 -6.12109
3789 -6.42865 -0.98222
3811 0.75967 -4.33109
3847 -0.67482 -6.97682
3860 0.13889 -21.85744
3894 0.77820 0.01127
3895 -7.94230 -6.58729
3897 -3.14699 -8.10408
3899 -0.68409 -8.36968
3900 -4.87264 -9.79466
3903 -6.26510 -7.45338
3906 7.42019 -11.44772
3907 -8.84358 -12.90258
3908 -1.08230 3.68566
3912 -7.59509 -7.71416
3913 -7.91471 -3.64406
3914 4.66559 2.49618
3915 -2.29198 -14.00894
3921 -4.52670 -13.24771
3922 -3.91194 -13.62789
3923 -6.62236 2.02866
3924 -8.93576 -7.38887
3928 -5.56821 -13.42295
3929 -10.59702 -8.09765
3931 -0.96346 -14.12942
3939 -3.13730 -2.63852
3940 -0.31003 -0.46281
3941 -0.68409 -8.36968
3942 -1.66154 -1.51738
3944 -5.04777 0.85785
3945 -4.22141 3.12386
3946 -8.26968 -21.70299
3947 -4.62976 -1.74244
3950 -6.69792 -21.85489
3952 -4.50044 -12.78077
3954 -4.27727 -12.46128
3955 -10.15033 -21.09573
3956 -11.16316 -20.44134
3957 -9.06233 -14.11026
3958 -3.75801 -21.95521
3963 -10.86704 -8.98056
4014 -11.15959 -12.48596
4015 -5.76528 -18.90312
4016 10.54877 -19.97693
4017 -1.69170 -16.23765
4018 10.97604 -20.69311
4019 1.73373 -19.32097
4020 6.27701 -20.39099
4021 -8.25246 -18.77278
4022 -4.41680 -18.49317
4057 -11.67390 -12.92085
4058 0.97544 -15.39373
4059 -12.32694 -6.90981
4417 4.70866 -16.89773
4421 -4.25367 -20.43235
4422 -2.29798 -19.53357
-99
1-47 H_25.40000_47.87435
1072 3.56787 -5.71286
1094 3.33004 -6.04194
1270 3.07449 -5.10063
1277 2.40288 -4.30837
1305 8.84431 -2.39681
1318 3.38101 -3.25549
1431 7.32528 -7.90954
1448 2.53800 -3.21220
1459 1.65208 -2.06383
1503 3.71397 0.35167
1520 5.25370 -5.08321
1524 6.17802 -10.58667
1537 3.10195 -2.75373
1563 -9.40473 -1.54597
1566 4.36496 -4.00078
1583 5.08512 -3.87961
1601 -1.02939 -1.77308
1605 0.80688 3.64167
1617 -2.83951 -7.99673
1625 6.41771 -15.68331
1640 8.80846 -12.75494
1643 1.41309 -4.97486
1650 -5.92089 -4.46886
1675 -3.11064 -2.08544
1676 -1.95212 -6.16156
1688 5.64694 -19.77243
1701 10.61516 -7.84690
1710 0.05560 3.63837
1712 -1.45437 0.31614
1719 -5.10893 -0.89361
1725 1.66562 -5.63715
1728 -7.39968 -4.38852
1755 -1.29765 -6.71634
1766 -3.41185 -3.01777
1769 1.50806 -16.30513
1779 -2.82035 -6.74469
1795 1.43437 -6.92331
1815 4.75339 -2.82583
1822 2.31847 -8.31025
1826 9.39360 -11.24725
1832 3.55407 -17.49964
1835 1.73846 -7.96358
1847 10.03331 -15.09691
1848 3.34378 -9.55985
1850 11.82469 -13.74922
1851 -5.00939 3.13719
1852 -5.50118 4.42045
1853 10.24260 -13.78204
1854 10.12220 -8.95999
1855 -4.86737 3.72092
1861 -4.51177 -4.04067
1865 10.61516 -7.84690
1874 11.04763 -12.39957
1879 11.14656 -4.65270
1890 -7.01643 -20.43102
1898 11.24104 -5.76078
1899 2.14016 -6.02338
1903 4.59013 -6.63546
1904 5.25193 -6.77317
1905 4.04885 -4.27802
1914 -4.76966 -6.57232
1916 -7.02793 -14.74806
1928 1.25053 4.08495
1932 -1.72525 -16.94698
1934 3.04556 -16.08170
1935 -8.82813 -13.41616
1936 11.16340 -16.76573
1937 1.50682 -15.36266
1938 7.44594 -13.86589
1939 -8.56724 -12.81934
1940 -3.15536 1.20759
1941 -0.89222 -13.25681
1942 -11.49450 3.15662
1943 -1.72900 -10.69868
1944 6.84875 -9.56831
1945 12.39565 -11.72386
1946 -11.88928 -4.46298
1947 -10.90847 2.35985
1948 0.83407 -11.87995
1949 -4.91251 4.31909
1950 -3.63247 -10.39482
1951 -8.87918 -1.01520
1952 -10.45050 -0.98039
1953 8.37221 -15.80480
1954 -10.51874 -3.35071
1956 10.90842 -2.59207
1957 -6.62580 3.11422
1958 11.07784 -2.10146
1960 9.93454 -1.00702
1962 -8.00891 -1.99571
1963 -1.73156 0.25034
1964 9.77340 -8.27181
1965 10.06639 -2.56724
1966 -8.30410 -14.34380
1967 11.14803 -0.64223
1968 3.59001 -6.57911
1969 -0.03032 -3.04387
1970 4.94096 -7.10334
1971 2.53761 -9.84113
1972 -2.32938 -7.47689
1973 9.87045 0.40887
1974 11.60574 -9.72506
1975 4.80190 -12.10673
1976 7.74715 -10.68529
1978 3.78325 0.91455
1979 5.57913 -11.65469
1980 8.56760 -12.93619
1981 9.09105 0.09294
1982 0.16553 -13.05491
1983 0.03241 -15.38908
1986 -9.91127 1.04143
1992 8.01918 -3.55151
1999 -1.38076 4.18745
2002 5.16359 -4.48229
2006 -11.50119 -5.36174
2008 5.72128 -4.52746
2009 -0.49033 -13.98984
2010 8.18972 -2.87665
2015 4.29590 -3.72314
2019 -8.71033 3.94864
2020 -7.02343 3.81226
2023 -10.33629 3.07510
2024 2.89638 1.21269
2030 -6.05309 -12.20304
2031 5.90489 1.63104
2033 8.26525 1.64384
2034 8.52324 -0.11657
2038 3.13890 0.49239
2049 7.72100 -2.29177
2050 7.25617 -3.28994
2051 -8.84922 -2.38982
2052 -10.07649 -0.53149
2055 -1.16579 -5.16401
2068 3.56087 -18.55319
2070 7.03282 -3.56189
2071 7.70831 -4.58577
2072 7.49851 -4.85474
2075 5.14102 2.67138
2082 4.00888 -10.53849
2084 -2.15701 1.40316
2087 5.02070 -11.11572
2092 2.91673 -15.60192
2094 -1.09142 -5.85423
2101 -11.12525 -1.40729
2105 12.39565 -11.72386
2108 7.18556 -5.77434
2113 8.57520 -5.33692
2114 7.33777 -6.93691
2115 10.51324 -4.26622
2116 10.39162 -5.72059
2117 9.15504 -4.58000
2120 7.14656 -6.12464
2137 -1.12754 -9.75613
2675 5.16359 -4.48229
2676 5.61308 -1.44332
2681 6.20173 -3.00111
2682 -9.65766 -8.85962
2687 -9.89813 3.67718
2689 7.40740 -8.99919
2690 6.87228 -16.32478
2692 -9.49380 -21.74810
2693 -6.59840 0.21194
2694 9.90055 -16.53295
2695 -4.92777 -1.06959
2696 11.54400 -12.17195
2698 -7.11306 -6.37804
2710 -9.95293 -14.93651
2809 -11.49450 3.15662
2810 6.36221 -19.57274
2816 8.63676 -4.05573
2820 7.56602 -0.06254
2821 -9.21479 3.26296
2825 -2.33212 -1.04984
2828 -5.26156 -11.25441
2829 5.94917 -17.22496
2830 2.24877 -13.87837
2831 6.35570 -15.20078
2832 2.42993 -16.88780
2833 -10.39407 -17.16902
2834 5.28061 -20.73593
2835 -7.41858 -9.12484
2836 -10.10967 -17.51910
2837 5.88620 -20.35229
2838 -2.83822 -18.03502
2839 -8.01821 -10.23375
2840 -11.15943 -7.21861
2841 -9.71851 -16.77688
2842 -11.21465 -21.56458
2843 -1.33790 -19.48133
3586 -0.72772 1.18357
3630 1.73983 -5.20903
3632 -0.68294 0.45569
3641 6.93461 -15.73891
3642 -1.01251 0.70857
3661 1.43834 0.65937
3672 11.75194 -16.30738
3709 1.24351 2.09267
3714 -0.68294 0.45569
3715 4.78692 -2.43949
3724 -11.22353 -1.15456
3727 -10.26646 -1.80260
3734 5.93188 -15.96418
3735 3.47291 -9.02616
3743 -6.44450 -2.45970
3748 -2.27706 -14.80619
3750 -10.39166 -4.80330
3756 1.38231 0.42949
3776 -1.74897 -6.68803
3786 -2.92784 -8.72777
3789 -7.61925 -1.15570
3847 -0.55797 -7.62013
3852 -1.80298 -22.82777
3870 5.11969 -21.51546
3871 5.73479 -16.89017
3894 1.05325 -0.13637
3895 -8.49485 -7.19144
3897 -3.21561 -8.82378
3899 -0.55398 -9.06658
3903 -6.55870 -8.06853
3912 -8.05627 -8.49941
3913 -8.94147 -4.00276
3914 3.76591 2.54935
3915 -1.76661 -15.12963
3919 0.11069 -15.92337
3922 -3.49316 -14.66654
3923 -8.20252 2.04149
3924 -9.33725 -8.05397
3925 -7.94952 -15.23224
3928 -5.21496 -14.49302
3939 -3.97681 -2.91285
3940 -0.10578 -0.68488
3941 -0.55398 -9.06658
3943 -5.93869 -0.94486
3944 -6.30388 0.80524
3945 -5.73120 3.22757
3946 -7.46321 -23.41477
3947 -5.67027 -1.97629
3952 -4.15263 -13.77933
3954 -3.90818 -13.47935
3955 -9.64537 -22.73132
3956 -10.70493 -22.09518
3959 2.46892 3.64892
3960 -8.84215 -15.74227
3961 -10.57947 -21.16129
3962 4.69535 -19.33278
3963 -11.29503 -9.70999
3964 12.21863 -17.60927
3965 -5.75726 -16.81716
3966 -10.95802 -12.80636
3970 5.86762 -15.35516
3974 -3.15537 -12.83680
4014 -11.20244 -13.53292
4017 -0.81725 -17.47193
4057 -11.79497 -13.95766
4058 1.86312 -16.56903
4060 -1.97442 -23.30853
4061 -11.17142 -7.11333
4062 10.01541 -18.95836
4063 -3.73519 -23.14106
4419 4.79291 -22.61074
4423 5.06897 -15.88115
4424 -3.03966 -19.12654
4436 -2.73954 -23.11207
-99
1-48 H_25.40000_47.37824
1072 3.25667 -5.69738
1094 3.02454 -6.03706
1305 8.23940 -2.40992
1318 2.88740 -3.25353
1431 7.13757 -7.87917
1448 2.07015 -3.20594
1503 3.60111 0.27298
1517 -4.84036 3.78365
1520 4.91207 -5.06739
1537 2.63387 -2.74660
1563 -9.83152 -1.57955
1566 3.84493 -4.00370
1583 4.62653 -3.86975
1600 -4.94786 2.17237
1601 -0.98762 -1.83037
1605 0.84752 3.54633
1617 -2.87376 -8.03599
1633 6.94372 -14.15953
1636 7.56355 -15.75620
1640 8.87961 -12.67246
1650 -6.18859 -4.48517
1673 -5.93186 -3.95547
1675 -3.63691 -2.09296
1676 -2.00809 -6.15777
1701 10.32137 -7.79741
1710 -0.04290 3.55697
1712 -1.46712 0.26791
1719 -5.53650 -0.79150
1725 1.54631 -5.63746
1728 -7.72481 -4.39211
1755 -1.34531 -6.71707
1766 -3.76967 -3.09919
1768 6.26295 -15.87155
1769 1.77243 -16.24663
1771 -2.30060 -16.05315
1776 -1.43335 -14.93179
1779 -2.86848 -6.73849
1792 -0.27884 -9.26319
1795 1.35449 -6.90151
1815 4.20130 -2.82142
1817 -2.67090 -5.95113
1822 2.19235 -8.27471
1826 9.34391 -11.15518
1830 -11.31781 -6.08801
1832 3.87520 -17.35665
1835 1.61127 -7.94042
1847 10.17906 -14.99097
1850 11.79417 -13.70280
1851 -5.64098 3.05291
1852 -6.29711 4.33606
1853 10.31838 -13.69083
1854 9.90982 -8.85951
1855 -5.63587 3.65170
1861 -4.87732 -4.05461
1862 8.92153 -9.64970
1864 11.52636 -1.64508
1865 10.32137 -7.79741
1866 9.39919 -12.77278
1874 11.08989 -12.34648
1875 10.68163 -13.05518
1879 10.62577 -4.63669
1883 8.59361 1.90271
1886 -3.96112 -17.84327
1889 -3.65677 -19.48818
1890 -6.49800 -20.39862
1891 8.38104 -21.64819
1894 5.67476 -19.33930
1895 -4.02536 -18.66102
1896 -2.79823 -18.32925
1898 10.82802 -5.72661
1903 4.44084 -6.62097
1904 5.05203 -6.76766
1905 3.64012 -4.29385
1906 -10.67995 -22.60247
1909 6.54950 -14.06259
1910 2.55246 -15.95879
1911 4.34971 -16.51669
1914 -4.85868 -6.58684
1915 -2.90618 -4.78491
1916 -6.82532 -14.72072
1917 4.12282 -13.50243
1928 1.42432 3.98176
1929 6.62181 2.82244
1932 -1.37209 -16.80537
1933 -5.15655 -15.56353
1934 3.40699 -15.99331
1935 -8.62597 -13.37016
1936 11.35424 -16.67186
1937 1.77154 -15.29876
1938 7.46232 -13.69950
1939 -8.32843 -12.80553
1940 -3.24457 1.15405
1941 -0.67055 -13.30905
1943 -1.60439 -10.68037
1944 6.72620 -9.54466
1945 12.32832 -11.62425
1946 -12.10284 -4.49124
1947 -11.56073 2.28994
1948 0.94587 -11.83199
1949 -5.68270 4.24097
1950 -3.54909 -10.37723
1951 -9.30031 -1.05868
1952 -10.92208 -1.00070
1953 8.53966 -15.71360
1954 -10.81508 -3.39762
1956 10.30111 -2.59758
1957 -7.29610 3.07213
1958 10.46930 -2.08798
1960 9.30379 -1.01428
1962 -8.43614 -2.01536
1964 9.64084 -8.22750
1965 9.47006 -2.56296
1967 10.45496 -0.66689
1968 3.21815 -6.54585
1971 2.51219 -9.85096
1972 -2.33299 -7.48196
1973 9.17180 0.39210
1974 11.44031 -9.63273
1976 7.67305 -10.69397
1978 3.69936 0.84898
1980 8.66196 -12.91309
1981 8.45714 0.12676
1982 0.33117 -13.04019
1986 -10.52583 0.97147
1992 7.53766 -3.54904
1997 3.21256 -16.64388
2002 4.69792 -4.47234
2006 -11.63332 -5.36418
2008 5.45075 -4.54111
2010 7.66231 -2.87569
2015 3.86017 -3.71847
2017 7.14080 2.18682
2019 -9.45193 3.89607
2020 -7.72003 3.74157
2022 -10.80697 3.80896
2023 -10.96258 2.99938
2031 5.16269 1.55478
2033 7.51046 1.60712
2038 3.04449 0.43872
2049 7.12068 -2.28325
2050 6.76281 -3.27968
2051 -9.21079 -2.40165
2052 -10.55225 -0.57827
2055 -1.19962 -5.09536
2070 6.56999 -3.55975
2071 7.25403 -4.57468
2072 7.03295 -4.83861
2075 4.38109 2.64431
2082 4.04366 -10.57129
2084 -2.13155 1.32669
2087 5.04047 -11.07893
2097 2.32966 -6.32905
2101 -11.57399 -1.45252
2105 12.32832 -11.62425
2108 6.86791 -5.75992
2113 8.21860 -5.32214
2114 6.78257 -6.82263
2116 10.07041 -5.70664
2118 5.00402 -2.48132
2120 6.84313 -6.11389
2123 9.90980 -4.56593
2126 9.32971 -5.18991
2137 -1.02479 -9.67025
2675 4.69792 -4.47234
2676 5.02318 -1.43171
2681 5.74570 -2.99387
2682 -9.53941 -8.85719
2685 10.69140 -10.84367
2687 -10.57111 3.57748
2689 7.30163 -8.96178
2692 -8.86844 -21.74475
2693 -7.14215 0.16108
2694 10.14850 -16.43210
2697 8.60709 -7.54949
2698 -7.18736 -6.41819
2701 7.51046 1.60712
2703 -2.67477 4.52879
2714 1.64985 -13.69481
2715 -10.64187 -12.71127
2716 -5.89623 -12.14483
2717 -10.68901 -20.66898
2718 -11.37805 -6.40501
2719 -11.51200 -9.16096
2720 -7.91423 -16.19254
2779 -0.42535 0.01125
2809 -12.05422 3.08594
2810 6.80271 -19.42028
2812 1.50788 -1.34476
2814 8.81599 -16.05073
2816 8.12878 -4.03535
2820 6.84219 -0.10008
2821 -9.92016 3.19168
2825 -2.24255 -1.12926
2828 -5.16620 -11.25356
2830 2.37894 -13.92713
2831 6.54075 -15.11274
2835 -7.32274 -9.15596
2838 -2.40404 -17.95306
2839 -7.86146 -10.15612
2852 -3.11248 2.12982
3586 -0.86900 1.26146
3600 -1.26636 3.44639
3630 1.55432 -5.24306
3632 -0.64328 0.39164
3641 7.26912 -15.63442
3642 -0.99739 0.62506
3643 7.41546 -18.42978
3661 1.37203 0.61174
3672 11.90478 -16.20297
3714 -0.64328 0.39164
3715 4.26391 -2.45162
3727 -10.67723 -1.83932
3735 3.33866 -8.97379
3743 -6.82274 -2.48558
3750 -10.65824 -4.83299
3756 1.41764 0.36130
3776 -1.77782 -6.68768
3786 -2.94453 -8.70647
3789 -8.07083 -1.22927
3811 0.91335 -5.00665
3847 -0.60352 -7.58431
3849 8.12561 -3.53745
3853 -0.75163 3.87115
3871 5.94763 -16.77019
3894 1.00465 -0.19882
3895 -8.51893 -7.17149
3897 -3.21595 -8.79117
3899 -0.55542 -9.04908
3903 -6.61704 -8.05623
3906 8.42712 -12.29546
3908 -1.03937 3.71606
3910 12.04875 -15.94958
3912 -8.15041 -8.41837
3913 -9.19507 -4.01676
3914 3.09227 2.45110
3922 -3.16752 -14.66786
3923 -8.82704 1.98273
3924 -9.39721 -8.03956
3931 -0.04057 -15.14500
3939 -4.38497 -2.93689
3940 -0.09255 -0.71862
3941 -0.55542 -9.04908
3942 -1.50265 -1.81777
3943 -6.34843 -0.99642
3944 -6.89661 0.77151
3945 -6.47767 3.14979
3947 -6.09817 -2.01562
3952 -3.88761 -13.76435
3954 -3.65645 -13.43658
3957 -8.86262 -15.37872
3963 -11.14298 -9.66416
3970 6.06467 -15.23908
3974 -2.96551 -12.80223
3975 5.44139 2.89535
4057 -11.53084 -13.96495
4058 2.14040 -16.48069
4060 -1.33671 -23.24914
4061 -11.15280 -7.08277
4062 10.43941 -18.71472
4064 -5.41030 -22.83592
4065 -6.62630 -22.82678
4066 9.05495 -18.79172
4067 -4.38409 -18.25694
4068 -9.03929 -22.64657
4069 7.17124 -22.12569
4070 -4.59478 -22.90859
4071 -10.05455 -16.95865
4072 -3.78838 -23.10493
4073 9.50714 -19.56562
4074 0.39494 -21.09751
4425 -10.05040 -20.55950
4426 -7.52573 -16.80618
4427 -11.24803 -11.43160
4428 4.22538 -19.17885
4429 -11.06188 -16.62670
4473 -0.12466 -20.91332
-99
1-49 H_25.40000_44.17391
1072 2.67692 -5.32025
1094 2.48757 -5.64698
1305 7.15110 -2.24471
1318 2.21900 -3.03479
1358 -1.06954 -2.52116
1431 6.49138 -7.38194
1503 3.23426 0.26150
1517 -5.29557 3.52828
1520 4.19724 -4.75743
1563 -9.73688 -1.47402
1566 3.16316 -3.75428
1583 3.88678 -3.62768
1600 -5.35308 2.04202
1601 -1.02212 -1.72383
1605 0.69469 3.31372
1617 -2.84135 -7.54301
1625 6.31636 -14.57321
1631 5.66899 -16.77745
1633 6.61515 -13.22384
1636 7.21993 -14.75269
1640 8.30565 -11.84645
1650 -6.17935 -4.19090
1651 2.79250 -17.91389
1662 -2.36321 0.05043
1673 -5.98104 -3.69044
1675 -3.94199 -1.95275
1676 -2.01689 -5.75913
1701 9.45317 -7.29712
1710 -0.08620 3.31398
1712 -1.42601 0.23007
1719 -5.73438 -0.74191
1725 1.28734 -5.29354
1728 -7.59113 -4.10306
1729 3.91098 -17.22371
1755 -1.37615 -6.28557
1763 2.39032 -11.00206
1764 -1.77120 -13.80468
1766 -3.98895 -2.91154
1768 6.09106 -14.86182
1769 1.83774 -15.25277
1770 12.42671 -5.62353
1771 -1.96741 -15.03814
1779 -2.80545 -6.31152
1792 -0.42860 -8.70658
1794 11.45161 -5.95756
1795 1.12586 -6.44816
1797 -3.84014 -1.05430
1815 3.40563 -2.63587
1817 -2.63319 -5.58108
1822 1.85508 -7.74976
1826 8.67759 -10.46035
1830 -10.84536 -5.76373
1832 3.81948 -16.23708
1835 1.32203 -7.41994
1846 -0.48333 -14.62538
1847 9.62045 -14.01322
1848 2.91231 -9.02611
1850 11.02856 -12.79099
1851 -6.01833 2.86575
1852 -6.72613 4.06187
1853 9.67771 -12.81773
1854 9.10973 -8.28571
1855 -6.08835 3.42872
1858 -4.81694 0.23318
1861 -5.01182 -3.78807
1862 8.23414 -8.96970
1864 10.18616 -1.55521
1865 9.45317 -7.29712
1866 8.80121 -11.94875
1874 10.35152 -11.54732
1875 9.99088 -12.20460
1877 11.94753 -6.36698
1878 11.21303 -6.89446
1879 9.42762 -4.32140
1882 -1.53681 -5.06841
1883 7.32213 1.79424
1886 -3.43451 -16.74473
1888 -4.22215 4.05239
1889 -3.12470 -18.25982
1890 -5.69642 -19.12837
1891 8.13955 -20.23580
1894 5.59060 -18.06783
1895 -3.51368 -17.50255
1896 -2.40593 -17.19647
1898 9.73452 -5.34606
1903 3.92512 -6.23144
1904 4.48535 -6.33214
1905 2.98532 -4.02475
1906 -9.54997 -21.20020
1909 6.26713 -13.11153
1910 2.59514 -14.89759
1911 4.29994 -15.49945
1914 -4.75719 -6.15854
1915 -2.92252 -4.46551
1916 -6.26076 -13.79939
1917 4.05317 -12.67819
1918 -1.13616 -11.93634
1928 1.16238 3.69563
1929 5.45229 2.63512
1931 6.24324 -13.66251
1932 -1.07239 -15.77928
1933 -4.63113 -14.56999
1934 3.41258 -14.95983
1935 -7.97976 -12.52559
1936 10.80799 -15.62264
1937 1.77432 -14.33697
1938 7.08368 -12.79356
1939 -7.76885 -11.93971
1940 -3.11169 0.97111
1943 -1.49055 -9.97463
1944 6.18251 -8.92150
1945 11.49769 -10.87807
1946 -11.69518 -4.20658
1947 -11.60836 2.14687
1948 0.86404 -11.05709
1949 -6.13278 3.96975
1950 -3.42781 -9.67827
1951 -9.33177 -0.97670
1952 -10.79051 -0.92739
1953 8.08231 -14.75897
1954 -10.55343 -3.17116
1956 9.07329 -2.42153
1957 -7.56811 2.86840
1958 9.21869 -1.95802
1960 8.16968 -0.96379
1962 -8.39763 -1.87433
1964 8.83422 -7.71378
1965 8.29382 -2.39175
1966 -7.52449 -13.41415
1967 9.16001 -0.64302
1968 2.74078 -6.10963
1971 2.29917 -9.23899
1973 7.92497 0.35754
1974 10.57862 -8.99916
1976 7.11440 -10.02064
1977 -2.99714 -13.03983
1978 3.32105 0.75600
1980 8.14875 -12.08396
1981 7.26855 0.11226
1982 0.36219 -12.10240
1986 -10.50984 0.89362
1992 6.53991 -3.31150
1997 3.25339 -15.58078
2002 3.99339 -4.19009
2006 -11.23058 -5.03375
2008 4.62797 -4.24087
2009 -0.12095 -13.04009
2010 6.63100 -2.67857
2015 3.12224 -3.47739
2017 5.95748 2.03755
2020 -8.05703 3.49427
2023 -11.01554 2.80858
2031 4.13443 1.44586
2033 6.31490 1.49224
2034 6.73009 -0.14244
2038 2.72651 0.39445
2049 6.10317 -2.12458
2050 5.79942 -3.05980
2051 -9.11698 -2.24338
2052 -10.43022 -0.54003
2070 5.61980 -3.32164
2071 6.32445 -4.26668
2072 6.12575 -4.51479
2075 3.34612 2.47894
2082 3.77892 -9.95675
2084 -2.03294 1.22713
2087 4.63692 -10.34620
2101 -11.36041 -1.35401
2108 6.06377 -5.38403
2113 7.28271 -4.98055
2114 5.94699 -6.35421
2115 8.99073 -3.95133
2116 8.99794 -5.33989
2118 4.12763 -2.31276
2120 6.07203 -5.72063
2123 8.77823 -4.27444
2124 10.61946 -2.92109
2137 -1.10274 -9.06542
2546 0.46425 1.05261
2675 3.99339 -4.19009
2676 4.12211 -1.34844
2681 4.85968 -2.79038
2682 -9.05146 -8.33682
2685 9.93281 -10.13641
2689 6.68630 -8.37861
2690 6.91734 -15.16086
2692 -7.92256 -20.28505
2693 -7.27333 0.17697
2694 9.69032 -15.38101
2697 7.83207 -7.07930
2698 -6.92668 -6.02365
2701 6.31490 1.49224
2703 -2.62794 4.21935
2714 1.65952 -12.81106
2715 -9.85423 -11.96549
2716 -5.48407 -11.37964
2717 -9.32565 -19.51692
2718 -10.86938 -6.04889
2719 -10.83201 -8.61546
2720 -7.17085 -15.23236
2721 -11.90983 -9.46987
2779 -0.43229 0.02391
2814 8.38225 -15.02723
2815 0.82938 -1.81096
2816 7.13053 -3.76205
2820 5.76667 -0.08733
2821 -10.02059 3.00013
2825 -2.32006 -0.97502
2830 2.26109 -13.02625
2835 -6.91071 -8.55561
2838 -1.97032 -16.84590
2852 -3.10276 1.93906
2859 -1.99250 -15.41750
3632 -0.65497 0.36293
3641 6.95321 -14.63858
3642 -0.99801 0.57274
3643 7.18454 -17.26440
3661 1.21511 0.54532
3671 4.47508 -5.19979
3714 -0.65497 0.36293
3715 3.46174 -2.29059
3727 -10.50815 -1.71533
3735 3.00206 -8.40126
3743 -6.81312 -2.31727
3750 -10.32195 -4.50403
3756 1.27413 0.31880
3776 -1.78885 -6.25707
3786 -2.87626 -8.17117
3789 -8.09951 -1.14558
3847 -0.68571 -7.11145
3849 7.09276 -3.31279
3853 -0.76495 3.59902
3894 0.86903 -0.19252
3895 -8.14724 -6.70545
3897 -3.15131 -8.26101
3899 -0.63269 -8.47663
3903 -6.32364 -7.55400
3908 -1.03684 3.46390
3910 11.42128 -14.90479
3912 -7.74438 -8.01414
3913 -8.99833 -3.74419
3919 0.52818 -14.84393
3923 -8.97591 1.83639
3924 -8.95909 -7.53822
3928 -4.52018 -13.57249
3931 0.10600 -14.19016
3939 -4.57875 -2.73927
3940 -0.13383 -0.67209
3941 -0.63269 -8.47663
3942 -1.54268 -1.71779
3943 -6.50029 -0.91060
3944 -7.08365 0.75187
3945 -6.83069 2.96037
3952 -3.49961 -12.87299
3954 -3.29789 -12.58243
3959 2.06502 3.35276
3960 -7.82305 -14.73395
3963 -10.52352 -9.06013
3967 -2.22767 -21.51228
3968 8.45546 -17.77372
3970 5.82541 -14.26126
3973 -5.07590 2.63348
3974 -2.67086 -11.97201
3975 4.32601 2.71449
4037 3.79248 0.80510
4058 2.24261 -15.43330
4059 -12.43804 -7.05642
4061 -10.57440 -6.63863
4064 -4.63492 -21.40037
4065 -5.65166 -21.42009
4066 8.75254 -17.63233
4067 -3.80169 -17.10542
4068 -8.02334 -21.21185
4069 6.99771 -20.61680
4070 -3.90973 -21.48190
4071 -9.21536 -15.97816
4075 -10.20549 -18.12941
4076 -11.13279 -21.00036
4077 -10.67990 -14.07785
4078 4.84349 -20.02334
4417 6.18773 -17.04097
4425 -8.59285 -19.42711
4426 -6.87462 -15.81023
4427 -10.48507 -10.82392
4428 4.26470 -17.96595
4429 -10.17076 -15.62894
-99
1-64 H_25.40000_44.17391
1028 -3.25402 0.55429
1030 -5.14098 -4.20227
1037 -1.92845 -10.76589
1055 -3.37643 -8.49970
1283 -5.12989 -7.11162
1296 -8.53423 -11.69575
1358 -0.80865 -3.19018
1417 3.47246 -11.26963
1601 -0.58287 -2.38371
1604 0.84418 0.69441
1606 4.22505 -6.25528
1610 5.98886 -16.53515
1619 -0.71514 -4.17710
1621 7.88402 -8.22714
1639 9.83652 -10.22844
1641 7.46477 -6.54684
1645 -11.07167 2.91185
1652 -0.44539 0.72417
1657 -2.05907 -14.80861
1661 -7.46092 -6.83611
1662 -1.29630 -0.48893
1667 -3.40147 1.21960
1668 -10.02257 -0.17144
1670 -11.17504 -4.09750
1671 7.55732 -7.57633
1673 -10.27965 -4.21227
1675 -9.92759 -2.30272
1676 -1.90896 -6.50971
1677 2.59336 -8.09854
1684 2.89695 2.38076
1690 -4.79627 -7.37920
1697 -0.43882 -15.07207
1700 5.45407 -11.64322
1701 8.77688 -8.01736
1708 1.74821 -12.25984
1710 0.36561 2.72464
1711 -0.64041 -17.03453
1712 -0.31668 -0.44743
1718 -2.17051 -5.37401
1719 -12.32735 -1.15255
1720 -1.95174 4.02082
1725 1.09509 -6.03045
1726 4.57369 -6.79573
1728 -11.36072 -4.66162
1737 7.52566 -8.25932
1749 6.55773 -11.59496
1750 8.11805 -6.80651
1755 -1.17450 -7.02126
1758 -0.91528 -16.03815
1759 -8.36037 -4.80911
1762 -10.86421 0.26826
1764 2.39330 -14.89864
1766 -9.20153 -3.27993
1771 3.03864 -16.27444
1772 -7.45521 -5.37943
1779 -2.83733 -7.16742
1781 -0.88537 -10.88460
1782 -8.03846 -2.38145
1783 -5.39830 -11.45945
1790 -5.31390 -7.69495
1792 -0.03718 -9.53496
1797 -10.29886 -1.43898
1799 -10.99511 1.81772
1800 -7.58695 -5.60055
1801 -8.04639 -1.18359
1802 5.83400 -7.62226
1803 0.94460 -6.46349
1810 0.08692 -10.35506
1816 -11.39686 2.26686
1817 -3.01405 -6.21726
1818 -1.46401 -10.32398
1827 6.22320 -6.73743
1834 7.14882 -1.02003
1859 -11.15212 -5.07995
1872 -7.42426 -3.00066
1879 4.93085 -4.72932
1898 6.28313 -5.84381
1904 2.49061 -6.95712
1978 3.48829 0.18260
2071 2.02242 -4.72865
2082 4.51935 -10.50753
2108 2.96674 -5.93071
2113 3.60638 -5.45665
2114 3.99899 -6.96968
2115 4.50345 -4.49411
2116 5.51305 -5.80909
2117 3.32753 -4.77227
2120 3.22450 -6.22751
